CQR Pct in range,CQR Avg length,Runtime,QRF Pct in range,QRF Avg length
91.60000000000001,2.1276469461044942,22.026257394001732,91.44,2.4366248990912873
92.2,2.106535156083262,20.873767908000445,91.06,2.4010584301359783
90.12,2.0777766939275826,20.843683932002023,90.38000000000001,2.3845922583673818
89.88000000000001,2.082670438248863,20.832719458998326,89.08,2.2914188722081557
89.86,2.074090801269824,20.943419190996792,90.44,2.2468801160739824
92.14,2.1264901633688584,22.090436226997554,90.60000000000001,2.434530771370133
92.62,2.1387725617288926,21.021260857000016,91.36,2.6977460309376204
92.67999999999999,2.1280138415599414,21.017167187997984,91.67999999999999,2.440199183160869
90.08,2.072937125329973,20.838091591002012,90.66,2.466299421754881
90.24,2.0748308538978084,20.842537861000892,90.3,2.3110816505993754
90.3,2.084948900616212,22.127815736999764,90.08,2.3337882245882895
90.58,2.109410784062463,20.818686836999404,90.34,2.324938698706733
89.4,2.062284990255933,20.817725962999248,89.98,2.369927924509118
91.08000000000001,2.0767909931217328,20.832513574001496,90.28,2.291504693818819
91.86,2.128277078609692,20.718252628998016,91.08000000000001,2.335677943789
92.64,2.1296517190360813,22.058862476002105,91.92,2.88389623192609
90.74,2.10135291600177,20.772202202002518,90.5,2.362853553807777
90.28,2.084811705939325,20.806102458998794,90.03999999999999,2.313324039392249
90.22,2.076745004971052,20.852071773002535,90.52,2.4000472309649203
90.86,2.0910081178816666,20.781927027001075,90.3,2.3385336644685326
93.34,2.1439759331006045,22.00891634299842,91.62,2.4536064296158324
91.0,2.1062610221613203,20.77817340799811,90.28,2.3817330269012267
92.36,2.1292279278752986,20.798385784000857,91.5,2.3399226832268445
91.47999999999999,2.1222032846876893,20.804259475000435,90.25999999999999,2.3880737554301072
91.14,2.1078789910817513,20.774588017000497,90.62,2.380906180947396
88.38000000000001,2.0576491698521306,22.11460446199999,89.24,2.4253786243443423
90.98,2.074391865778584,20.843238921999728,90.25999999999999,2.3343520414258565
90.98,2.096184882444178,20.835264735000237,90.46,2.3828051867619835
91.12,2.1042097227855425,20.899456787003146,90.75999999999999,2.3530451426441608
91.66,2.141162153187442,20.92032018700047,90.74,2.4368096011651867
92.10000000000001,2.1032535306605853,22.16191083800004,91.02,2.4380004784741023
91.2,2.119323679982307,20.860790734001057,89.96,2.367734193274637
91.34,2.0764166222000844,20.933973338000214,90.78,2.7116375873024934
91.02,2.0966990310876352,20.998443968001084,90.3,2.3945303092992263
91.52,2.1124563740414377,21.098267957000644,90.88000000000001,2.7992421360373068
91.14,2.0963314665139317,22.046025610998186,90.16,2.355995390258931
90.94,2.097127381684161,20.93372398200154,90.34,2.378087876560047
90.96,2.1022613872722298,20.89609168199968,90.42,2.3010909229541587
91.56,2.087942105664656,20.901063655001053,90.8,2.3754748804352386
92.80000000000001,2.1546555136280725,22.12540439499935,91.34,2.8038333541752496
91.2,2.0888153316174534,20.905511069999193,90.2,2.3136426668738177
90.18,2.0837404167085594,20.950201911000477,90.0,2.2705370755720513
92.75999999999999,2.138786566259496,20.862098065997998,91.2,2.658962664274469
91.4,2.1172108712025146,20.846570798999892,90.84,2.3619142514742184
91.53999999999999,2.111434068965435,22.16051131799759,91.03999999999999,2.3897296714157092
90.46,2.0931268042166273,20.899587478001195,90.3,2.368006599625908
89.53999999999999,2.069943803029391,20.838907443998323,90.2,2.307168742235767
90.10000000000001,2.0982445518407045,20.891505815001437,90.03999999999999,2.43072229647504
91.56,2.1164296254706234,20.921194648999517,90.82000000000001,2.4122244020801777
91.0,2.08650547091403,22.183565417002683,90.24,2.3625407600280335
91.06,2.0932010376715975,20.804361593000067,91.5,2.4253201649170935
92.28,2.1600642966256514,20.901428782999574,91.24,2.4492964378736697
92.12,2.107353688397525,20.8653523269968,90.92,2.448884483752796
91.84,2.113980834219908,20.823949932000687,91.18,2.4083337676369685
90.94,2.0909585123596837,22.068812688001344,89.94,2.351273950906145
90.12,2.106092133312796,20.890277621001587,89.60000000000001,2.3406972070639465
90.24,2.0820813844531143,20.90235608399962,90.48,2.4077669611227592
92.42,2.1663870154289167,20.84498769000129,90.75999999999999,2.451175282133401
89.05999999999999,2.087913447498105,20.860387033000734,89.3,2.259651763103389
90.62,2.0986174238987343,22.17362250899896,90.42,2.4606954859482015
90.74,2.090953061956838,20.881280315003096,91.2,2.2357606820417093
90.42,2.0935355876821857,20.87832372699995,89.86,2.3795503127791435
93.22,2.1485076006706607,20.823623172000225,91.66,2.504628374985387
90.24,2.099242111185882,22.12849434099917,89.36,2.5156497216617653
91.18,2.090593367262379,20.91566186199998,91.18,2.3205255388673764
90.3,2.107626969375931,20.83438785600083,90.10000000000001,2.451867062815436
90.62,2.090542375248615,20.823579978001362,90.02,2.3656320876115524
90.8,2.1089198882639058,20.83834145700166,89.03999999999999,2.3459605329713464
91.53999999999999,2.0748258991686375,22.134520909999992,91.28,2.417867578296931
91.46,2.131617132536709,20.890529689000687,90.06,2.4181951145743352
90.34,2.080134663681614,20.834690662999492,90.0,2.249450096752916
89.98,2.1012308103447115,20.92678296700251,89.58,2.5547830573094568
92.2,2.1110187849534174,20.848834747001092,91.18,2.420720754348454
92.92,2.1500703894488695,22.103597518998868,91.28,2.734701224061779
92.06,2.114596546852268,20.798670542000764,91.32000000000001,2.3877199868082224
90.72,2.103572342792801,20.874129332998564,89.82,2.4296396790224293
90.4,2.0858023814947013,20.8413721600009,89.96,3.151310003444903
89.96,2.0819679042535646,22.18256123699757,89.42,2.357888356255696
91.64,2.1311230587158936,20.90754618700157,91.0,2.4010835877951067
89.92,2.057766977976119,20.90914064900062,90.10000000000001,2.310017521434505
91.36,2.0874163311877423,20.836011990999395,90.32,2.3561408244517077
90.4,2.107413015345472,20.900803521999478,90.14,2.416715372165212
91.9,2.1096520193043014,22.127741620999586,91.02,2.3614175930813395
90.66,2.0822887013396754,20.92571093800143,90.0,2.4003727490754025
90.60000000000001,2.084275926261931,20.85145064700191,90.46,2.3457569677058077
92.12,2.121893577741131,20.814188477001153,90.74,2.4611467044833852
88.66000000000001,2.067932201902688,20.91868654299833,89.84,2.2987513643124515
90.9,2.080228467657172,22.19038536699736,90.53999999999999,2.370621969633542
90.18,2.1044974607202747,20.85772007200285,89.92,2.2845717301865887
89.8,2.0885577016245302,20.914774283999577,89.2,2.5989734973836827
90.46,2.0916629508031024,20.907781650003017,89.9,2.3085808719654084
91.14,2.1131683015250777,21.79373101699821,90.66,2.342137571318305
91.62,2.125400952499585,21.332012966999173,90.72,2.444904633878814
90.62,2.087159270310898,20.971796558002097,89.72,2.780476779332965
91.47999999999999,2.1280707235215193,20.900677970003017,90.46,2.3479034693781786
91.82000000000001,2.1284122422444907,20.88074590799806,90.88000000000001,2.397688914279695
91.25999999999999,2.1378636016526587,22.064360909000243,90.48,2.7785700451152517
92.10000000000001,2.0881025626444867,20.873345954001707,90.72,2.3937983972259747
90.44,2.07521623130055,20.84967246800079,90.8,2.249194048442977
90.7,2.085008244111923,20.880018456999096,89.98,2.3307156295389255
93.42,2.1692824703499594,20.82107957399785,91.3,2.441435569623249
90.53999999999999,2.0757474370186233,22.191380934000335,90.38000000000001,2.281984403855905
92.14,2.1424735682082727,20.885194795002462,90.66,2.4959990004919748
91.2,2.131922371675801,20.888866605000658,90.28,2.4184405006137806
90.42,2.084842368784248,20.934738657000707,90.12,2.3033532576727813
90.4,2.1047498379187495,22.1898547210003,90.64,2.3855511569139436
91.10000000000001,2.0887034950505297,20.943175377000443,90.4,2.3384507511001806
90.34,2.0678703031326373,20.88085722499818,89.9,2.301979336179119
92.42,2.1404249275033713,20.907566437999776,91.0,2.4437659506893783
91.32000000000001,2.111254718964689,20.88059097600126,90.84,2.4098366587989215
89.48,2.067393210951589,22.16179881300195,89.84,2.322420273267446
92.06,2.119439185936076,20.95385002400144,90.10000000000001,2.4100609017766597
91.58,2.083644575690363,20.865491256001405,91.44,2.4987931093822517
90.74,2.089077950429856,20.87048408100236,90.08,2.3586646970108966
91.96,2.102110111195168,20.760235401998216,90.9,2.666097107703007
90.18,2.0942193578088815,22.09490536800149,90.34,2.5705971629377804
91.64,2.1115286276077208,20.665570879998995,90.3,2.261579311104294
90.56,2.103235320396946,20.775419187000807,89.98,2.349736924603003
91.5,2.101632543216109,20.7020053870001,91.0,2.6520660070621633
92.97999999999999,2.14889417807921,22.108918674999586,91.8,2.7871000063876803
89.3,2.086015521394628,20.7903771099991,88.82,2.3506002961606347
90.44,2.0886995912693114,20.840522882001096,90.25999999999999,2.5018081367642044
90.36,2.088612519544638,20.75710921299833,90.32,2.273928114482686
91.12,2.100565898751251,20.830756740000652,91.0,2.3455072035256155
90.38000000000001,2.104893909033337,21.999785375999636,90.66,2.3563010068616923
93.66,2.155370688597635,20.842412821002654,92.12,2.4514138372228786
92.4,2.154761222607938,20.898021315999358,90.88000000000001,2.6839234904796174
91.60000000000001,2.110524032188004,20.832608143999096,90.86,2.3494687423986376
91.53999999999999,2.113537335479341,20.818843896002363,90.72,2.9563385301411946
90.25999999999999,2.097537866820658,22.106924078998418,90.14,3.2617008174329394
93.04,2.138200929789677,20.842785944998468,91.4,2.491194717194856
91.24,2.0896516993731864,20.875663521001115,90.74,2.337568303823858
91.96,2.120287169744495,20.883291262001876,90.82000000000001,2.349628951648326
91.5,2.1249992795535038,22.14902851000079,90.74,2.4397343181231532
91.60000000000001,2.100780577832399,20.913594088000536,91.28,2.387920468263522
90.9,2.083217328896768,20.813397445999726,90.28,2.3822953732569685
91.14,2.1169099043809023,20.87024750600176,90.62,2.3894088646984692
90.96,2.078269953285741,20.911007765997056,90.52,2.4720904208956207
91.92,2.10233317308804,22.171515098998498,91.34,2.3948260998373865
91.97999999999999,2.109525288556837,20.82009932800065,91.53999999999999,2.479347675155852
91.25999999999999,2.115999510663642,20.906397696999193,90.72,2.492018638940255
91.22,2.1119841053819908,20.874756165998406,90.34,2.4482634001359815
92.25999999999999,2.0974269989977294,22.071240240002226,91.58,2.4046756499194277
92.02,2.128304749116794,20.898470226999052,90.7,2.3519727076011967
91.78,2.119300514304441,20.87195567999879,90.96,2.353989913992253
91.94,2.0973813779207755,20.83659499499845,90.28,2.363488698887529
91.08000000000001,2.1021082219691904,20.889112011998805,91.0,2.3339690516598197
91.32000000000001,2.108537703979992,22.164116096002545,90.44,2.3170677765919407
91.74,2.0989452041368533,20.875544328002434,91.08000000000001,2.3974589195282885
89.75999999999999,2.1126635034121124,20.844636345002073,89.5,2.2718945071539594
91.92,2.1401670433701665,20.872513253998477,90.48,2.3516371303595873
91.92,2.107529946408456,22.19270200200117,90.52,2.4020964455085028
92.5,2.1086072644005305,20.84488563600098,92.28,2.3155048720591074
90.12,2.0871651003772334,20.853454681000585,90.18,2.3427479407252556
90.12,2.0692612706485023,20.916774859000725,89.46,2.575239797965323
91.38,2.1218988395627707,22.07113042600031,90.72,2.416730497433379
90.74,2.0911256250960704,20.98926039000071,90.4,2.356381467567608
90.0,2.0963775553318924,20.844340748000832,90.25999999999999,2.2923184688235216
91.36,2.1231264398626384,20.752205273998698,90.18,2.4295099092738512
91.88,2.12325554938986,20.88558873400325,90.64,2.393785252551487
89.5,2.087623635377798,22.167942118998326,90.08,2.527841178874844
92.58,2.1369286990231386,20.838371788002405,91.5,2.5505991437568203
90.42,2.0896400859117383,20.78799637100019,90.06,2.495053584277981
92.22,2.123679672874223,20.823946951000835,90.75999999999999,2.4508991515241085
92.38,2.113550260118245,21.432466449001367,91.56,2.417428025268417
90.44,2.095683863474157,21.524090069000522,90.52,2.3133747575671286
90.56,2.1044449141254047,20.790941061997728,89.12,3.21144397482378
91.58,2.111401036493251,20.821918264999113,90.52,2.3957165219070746
91.32000000000001,2.121470621043128,20.87605271799839,90.78,2.3521852567489137
90.44,2.100521221765373,22.056337173999054,90.56,2.4675714014243075
90.46,2.080055639035597,20.824741530999745,90.08,2.3650149679917187
91.46,2.109973795323301,20.905622256999777,90.4,2.3692271393327964
90.28,2.100101917795809,20.858718433999456,89.98,2.2591127750290285
92.84,2.11968878578575,21.62412466100068,92.17999999999999,2.448851916220027
92.42,2.1145394550548446,21.289635929002543,90.7,2.3090689772901953
91.64,2.1008720404163093,20.82725236799888,90.46,2.3775799239571462
90.92,2.1001596895943533,20.833813332003047,90.38000000000001,2.4605563702753783
91.86,2.1161885402191323,20.810353966000548,90.8,2.4118294727556937
90.66,2.0739137616027796,22.1048412559976,90.44,2.3346873541055424
90.56,2.0720435545461884,20.87230912999803,90.68,2.2796123510327173
92.74,2.143437736993252,20.85866182600148,91.56,2.441700471039511
90.74,2.1082509517028623,20.776769707998028,89.53999999999999,2.2577727893413533
90.02,2.0793612238450994,20.76117538700055,89.94,2.343018943305164
92.64,2.1077607355982386,22.079506657999445,91.4,2.339715087381383
93.34,2.1472623445535626,20.73118512400106,91.53999999999999,2.4437056450153714
90.98,2.075972715407295,20.75033490399801,91.02,2.39476484377007
92.78,2.1549833924336186,20.7051705140002,91.52,2.413149696832398
92.36,2.1381338928002362,21.95714294299978,90.88000000000001,2.4531669681473844
89.68,2.0868587681318793,20.673625251001795,90.08,2.236707434348339
90.46,2.0905509317551725,20.720444671998848,89.9,2.319516139795857
92.86,2.1441098196278316,20.86608145399805,91.75999999999999,2.4215233626516937
90.92,2.0813221993843327,20.734859655000037,91.06,2.5152150810192557
91.66,2.13952621857395,22.068368197997188,91.25999999999999,2.4329680174282076
91.92,2.116481363046652,20.860817008000595,90.34,2.379908634124435
90.38000000000001,2.073261439477718,20.886999411002762,89.52,2.301537302721916
90.5,2.077487758968127,20.90980605599907,90.88000000000001,2.3855100699585177
90.3,2.0890519819308757,22.091139416999795,89.56,2.3683896710472387
92.58,2.159254890085669,20.93326609200085,90.94,2.4184517940318417
90.24,2.083924107406441,20.818695697002113,90.60000000000001,2.2883822473548365
91.97999999999999,2.1091781903286475,20.750532032998308,91.12,2.487156586843131
